Symbol,HedgeFlag,Long,LongAvail,LongCost,Short,ShortAvail,ShortCost,RedPurAvailable,DayLong,DayShort,YdLongRemain,YdShortRemain,PreQuota,Quota,Trading?PL,Position?PL,Total?PL,Total?Stocks?Value,Total?Future?Value,Delta,Gamma,Vega,Theta,Undl,C/P,Expire,Strike,StrategyGroup,Strategy,SubStrategy,Account
600310?CG,SPECULATION,10100,10100,6.610792079,0,0,0,0,0,0,10100,0,0,0,0,303,303,67266,0,67266,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600348?CG,SPECULATION,6300,6300,8.274126984,0,0,0,0,0,0,6300,0,0,0,0,630,630,52353,0,52353,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600408?CG,SPECULATION,17900,17900,4.39424581,0,0,0,0,0,0,17900,0,0,0,0,895,895,77149,0,77149,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600449?CG,SPECULATION,6100,6100,12.38967213,0,0,0,0,0,0,6100,0,0,0,0,1403,1403,80276,0,80276,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600508?CG,SPECULATION,4700,4700,13.27893617,0,0,0,0,0,0,4700,0,0,0,0,282,282,61758,0,61758,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600561?CG,SPECULATION,8200,8200,9.747804878,0,0,0,0,0,0,8200,0,0,0,0,492,492,78064,0,78064,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600586?CG,SPECULATION,300,300,10.58,0,0,0,0,0,0,300,0,0,0,0,3,3,1539,0,1539,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600665?CG,SPECULATION,11400,11400,5.157280702,0,0,0,0,0,0,11400,0,0,0,0,342,342,56316,0,56316,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600683?CG,SPECULATION,5600,5600,8.068571429,0,0,0,0,0,0,5600,0,0,0,0,1288,1288,46144,0,46144,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600854?CG,SPECULATION,6000,6000,7.0255,0,0,0,0,0,0,6000,0,0,0,0,360,360,41040,0,41040,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600969?CG,SPECULATION,5400,5400,14.70907407,0,0,0,0,0,0,5400,0,0,0,0,432,432,77544,0,77544,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600971?CG,SPECULATION,6600,6600,11.62454545,0,0,0,0,0,0,6600,0,0,0,0,1782,1782,75900,0,75900,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
603518?CG,SPECULATION,1200,1200,25.11,0,0,0,0,0,0,1200,0,0,0,0,240,240,29220,0,29220,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
IC1710?CFF,SPECULATION,0,0,0,2,2,6465.1,0,0,0,0,2,0,0,0,-29680,-29680,0,-2623680,-2623680,0,0,0,IC1710?CFF,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_04-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
603838?CG,SPECULATION,4000,4000,13.169,0,0,0,0,0,0,4000,0,0,0,0,600,600,50440,0,50440,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000421?CS,SPECULATION,1800,1800,8.021111111,0,0,0,0,0,0,1800,0,0,0,0,0,0,12600,0,12600,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000425?CS,SPECULATION,21000,21000,3.818333333,0,0,0,0,0,0,21000,0,0,0,0,840,840,77700,0,77700,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000498?CS,SPECULATION,9100,9100,8.304076923,0,0,0,0,0,0,9100,0,0,0,0,1001,1001,76622,0,76622,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000528?CS,SPECULATION,9000,9000,9.128,0,0,0,0,0,0,9000,0,0,0,0,540,540,79470,0,79470,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000611?CS,SPECULATION,4800,4800,8.906875,0,0,0,0,0,0,4800,0,0,0,0,-192,-192,43104,0,43104,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000631?CS,SPECULATION,19800,19800,4.043181818,0,0,0,0,0,0,19800,0,0,0,0,0,0,79794,0,79794,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000727?CS,SPECULATION,6600,6600,4.346666667,0,0,0,0,0,0,10100,0,0,0,0,0,0,18480,0,18480,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000767?CS,SPECULATION,2200,2200,3.753636364,0,0,0,0,0,0,2200,0,0,0,0,22,22,7678,0,7678,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000798?CS,SPECULATION,7800,7800,9.331025641,0,0,0,0,0,0,7700,0,0,0,0,77,77,73788,0,73788,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000830?CS,SPECULATION,2900,2900,10.04482759,0,0,0,0,0,0,3000,0,0,0,0,1740,1740,33350,0,33350,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000900?CS,SPECULATION,1400,1400,18.37071429,0,0,0,0,0,0,1400,0,0,0,0,28,28,8442,0,8442,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000909?CS,SPECULATION,5700,5700,12.71964912,0,0,0,0,0,0,5700,0,0,0,0,3762,3762,78318,0,78318,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000926?CS,SPECULATION,600,600,13.79166667,0,0,0,0,0,0,600,0,0,0,0,-42,-42,7410,0,7410,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
000936?CS,SPECULATION,9200,9200,7.201521739,0,0,0,0,0,0,9200,0,0,0,0,-276,-276,65228,0,65228,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002005?CS,SPECULATION,3100,3100,5.55,0,0,0,0,0,0,3200,0,0,0,0,32,32,15035,0,15035,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002031?CS,SPECULATION,17300,17300,3.18300578,0,0,0,0,0,0,17300,0,0,0,0,173,173,53976,0,53976,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002087?CS,SPECULATION,12600,12600,6.158253968,0,0,0,0,0,0,12600,0,0,0,0,504,504,75978,0,75978,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002193?CS,SPECULATION,4900,4900,16.97510204,0,0,0,0,0,0,4900,0,0,0,0,294,294,82712,0,82712,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002205?CS,SPECULATION,2900,2900,24.6937931,0,0,0,0,0,0,2900,0,0,0,0,58,58,69687,0,69687,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002258?CS,SPECULATION,600,600,14.81833333,0,0,0,0,0,0,600,0,0,0,0,-60,-60,7290,0,7290,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002420?CS,SPECULATION,7600,7600,6.975263158,0,0,0,0,0,0,7600,0,0,0,0,608,608,51984,0,51984,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002452?CS,SPECULATION,10200,10200,7.174509804,0,0,0,0,0,0,10100,0,0,0,0,404,404,73236,0,73236,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002478?CS,SPECULATION,10600,10600,6.017075472,0,0,0,0,0,0,10600,0,0,0,0,848,848,64130,0,64130,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002587?CS,SPECULATION,4600,4600,8.099782609,0,0,0,0,0,0,4600,0,0,0,0,1380,1380,37812,0,37812,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002667?CS,SPECULATION,3600,3600,17.18305556,0,0,0,0,0,0,3600,0,0,0,0,0,0,65340,0,65340,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002687?CS,SPECULATION,300,300,11.31333333,0,0,0,0,0,0,500,0,0,0,0,10,10,2271,0,2271,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002731?CS,SPECULATION,400,400,29.16,0,0,0,0,0,0,400,0,0,0,0,16,16,8956,0,8956,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
300093?CS,SPECULATION,2800,2800,15.47892857,0,0,0,0,0,0,2800,0,0,0,0,392,392,41776,0,41776,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
300094?CS,SPECULATION,5700,5700,6.986666667,0,0,0,0,0,0,5700,0,0,0,0,171,171,38361,0,38361,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
300210?CS,SPECULATION,8200,8200,7.860853659,0,0,0,0,0,0,8200,0,0,0,0,0,0,62156,0,62156,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
300243?CS,SPECULATION,200,200,0,0,0,0,0,0,0,200,0,0,0,0,24,24,2276,0,2276,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
300293?CS,SPECULATION,5800,5800,13.21931034,0,0,0,0,0,0,5800,0,0,0,0,638,638,77720,0,77720,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
300391?CS,SPECULATION,1800,1800,17.52333333,0,0,0,0,0,0,1800,0,0,0,0,648,648,31464,0,31464,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600035?CG,SPECULATION,600,600,17.41833333,0,0,0,0,0,0,600,0,0,0,0,0,0,3498,0,3498,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600051?CG,SPECULATION,8500,8500,9.921764706,0,0,0,0,0,0,8500,0,0,0,0,850,850,84150,0,84150,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600123?CG,SPECULATION,8000,8000,9.850375,0,0,0,0,0,0,8000,0,0,0,0,1200,1200,76800,0,76800,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600188?CG,SPECULATION,3400,3400,12.79823529,0,0,0,0,0,0,3400,0,0,0,0,340,340,44812,0,44812,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600189?CG,SPECULATION,700,700,19.42571429,0,0,0,0,0,0,700,0,0,0,0,35,35,6006,0,6006,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600308?CG,SPECULATION,7500,7500,7.352266667,0,0,0,0,0,0,7500,0,0,0,0,1800,1800,56025,0,56025,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600310?CG,SPECULATION,10200,10200,6.843235294,0,0,0,0,0,0,10200,0,0,0,0,306,306,67932,0,67932,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600311?CG,SPECULATION,100,100,4.8,0,0,0,0,0,0,100,0,0,0,0,3,3,575,0,575,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600348?CG,SPECULATION,1200,1200,10.08666667,0,0,0,0,0,0,1200,0,0,0,0,120,120,9972,0,9972,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600368?CG,SPECULATION,9900,9900,5.821919192,0,0,0,0,0,0,9800,0,0,0,0,196,196,60192,0,60192,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600408?CG,SPECULATION,17300,17300,4.338150289,0,0,0,0,0,0,17300,0,0,0,0,865,865,74563,0,74563,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600449?CG,SPECULATION,5700,5700,12.52017544,0,0,0,0,0,0,5700,0,0,0,0,1311,1311,75012,0,75012,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600461?CG,SPECULATION,1500,1500,7.478,0,0,0,0,0,0,1500,0,0,0,0,15,15,10110,0,10110,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600508?CG,SPECULATION,4100,4100,13.16731707,0,0,0,0,0,0,4100,0,0,0,0,246,246,53874,0,53874,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600561?CG,SPECULATION,8600,8600,9.963255814,0,0,0,0,0,0,8600,0,0,0,0,516,516,81872,0,81872,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600586?CG,SPECULATION,1000,1000,6.761,0,0,0,0,0,0,1000,0,0,0,0,10,10,5130,0,5130,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600665?CG,SPECULATION,14200,14200,5.121197183,0,0,0,0,0,0,14200,0,0,0,0,426,426,70148,0,70148,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600683?CG,SPECULATION,6700,6700,8.100746269,0,0,0,0,0,0,6700,0,0,0,0,1541,1541,55208,0,55208,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600731?CG,SPECULATION,1000,1000,12.999,0,0,0,0,0,0,1000,0,0,0,0,20,20,8210,0,8210,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600823?CG,SPECULATION,900,900,18.42111111,0,0,0,0,0,0,900,0,0,0,0,36,36,4842,0,4842,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600854?CG,SPECULATION,6700,6700,6.911044776,0,0,0,0,0,0,6700,0,0,0,0,402,402,45828,0,45828,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600858?CG,SPECULATION,1800,1800,9.223888889,0,0,0,0,0,0,1800,0,0,0,0,90,90,14832,0,14832,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600969?CG,SPECULATION,5100,5100,14.56196078,0,0,0,0,0,0,5100,0,0,0,0,408,408,73236,0,73236,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
600971?CG,SPECULATION,7000,7000,11.45428571,0,0,0,0,0,0,7000,0,0,0,0,1890,1890,80500,0,80500,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
603518?CG,SPECULATION,2200,2200,24.71727273,0,0,0,0,0,0,2200,0,0,0,0,440,440,53570,0,53570,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
IC1710?CFF,SPECULATION,0,0,0,2,2,5640,0,0,0,0,2,0,0,0,-29680,-29680,0,-2623680,-2623680,0,0,0,IC1710?CFF,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_05-MultiFactor-xhhm02-@172.16.10.195:17103,xhhm02
002760?CS,SPECULATION,900,900,29.03555556,0,0,0,0,0,700,900,0,0,0,226,208,434,30303,0,30303,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000014?CS,SPECULATION,3800,3800,16.70684211,0,0,0,0,3800,0,0,0,0,0,50,0,50,63536,0,63536,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000421?CS,SPECULATION,900,900,8.013333333,0,0,0,0,0,2500,900,0,0,0,-24,0,-24,6300,0,6300,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000425?CS,SPECULATION,21500,21500,3.121209302,0,0,0,0,0,3200,21500,0,0,0,-51,988,937,79550,0,79550,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000498?CS,SPECULATION,9200,9200,8.2975,0,0,0,0,300,0,8900,0,0,0,34,979,1013,77464,0,77464,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000528?CS,SPECULATION,8300,8300,9.169759036,0,0,0,0,0,1000,8300,0,0,0,-43,558,515,73289,0,73289,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000543?CS,SPECULATION,5400,5400,5.51537037,0,0,0,0,5400,0,0,0,0,0,79,0,79,29862,0,29862,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000576?CS,SPECULATION,900,900,17.14888889,0,0,0,0,0,3000,900,0,0,0,-595,507,-88,14931,0,14931,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000631?CS,SPECULATION,19700,19700,4.06142132,0,0,0,0,500,0,19200,0,0,0,-2,0,-2,79391,0,79391,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000637?CS,SPECULATION,5400,5400,7.164444444,0,0,0,0,0,200,5400,0,0,0,-12,392,380,37314,0,37314,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000665?CS,SPECULATION,4400,4400,12.17931818,0,0,0,0,600,0,3800,0,0,0,8,114,122,52448,0,52448,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000668?CS,SPECULATION,2000,2000,16.7665,0,0,0,0,2000,0,0,0,0,0,-133,0,-133,33400,0,33400,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000716?CS,SPECULATION,4500,4500,6.402444444,0,0,0,0,4500,0,0,0,0,0,34,0,34,28845,0,28845,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000718?CS,SPECULATION,6500,6500,5.481384615,0,0,0,0,6500,0,0,0,0,0,186,0,186,35815,0,35815,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000727?CS,SPECULATION,2100,2100,0,0,0,0,0,0,15900,2100,0,0,0,-130,0,-130,5880,0,5880,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000798?CS,SPECULATION,7700,7700,9.654025974,0,0,0,0,100,0,7600,0,0,0,5,76,81,72842,0,72842,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000868?CS,SPECULATION,0,0,0,0,0,0,0,0,100,0,0,0,0,-33,-9,-42,0,0,0,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000900?CS,SPECULATION,900,900,3.388888889,0,0,0,0,0,10400,900,0,0,0,-161,226,65,5427,0,5427,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000909?CS,SPECULATION,5700,5700,13.04947368,0,0,0,0,0,0,5700,0,0,0,0,3762,3762,78318,0,78318,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000911?CS,SPECULATION,5500,5500,11.786,0,0,0,0,5500,0,0,0,0,0,-198,0,-198,64625,0,64625,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000926?CS,SPECULATION,4000,4000,12.3755,0,0,0,0,4000,0,0,0,0,0,-102,0,-102,49400,0,49400,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
000936?CS,SPECULATION,1300,1300,8.729230769,0,0,0,0,0,6200,1300,0,0,0,-193,-225,-418,9217,0,9217,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002005?CS,SPECULATION,800,800,4.01625,0,0,0,0,0,13300,800,0,0,0,-102,141,39,3880,0,3880,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002031?CS,SPECULATION,24500,24500,3.106040816,0,0,0,0,0,300,24500,0,0,0,-7,248,241,76440,0,76440,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002087?CS,SPECULATION,13300,13300,6.14112782,0,0,0,0,100,0,13200,0,0,0,6,528,534,80199,0,80199,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002193?CS,SPECULATION,4100,4100,16.76146341,0,0,0,0,0,500,4100,0,0,0,50,276,326,69208,0,69208,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002205?CS,SPECULATION,2100,2100,34.76904762,0,0,0,0,400,0,1700,0,0,0,-24,34,10,50463,0,50463,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002337?CS,SPECULATION,9200,9200,6.020217391,0,0,0,0,9200,0,0,0,0,0,182,0,182,55568,0,55568,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002469?CS,SPECULATION,2100,2100,7.559047619,0,0,0,0,2100,0,0,0,0,0,44,0,44,15918,0,15918,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002543?CS,SPECULATION,200,200,41.565,0,0,0,0,0,3400,200,0,0,0,-746,1080,334,3758,0,3758,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
002587?CS,SPECULATION,8800,8800,8.138977273,0,0,0,0,1600,0,7200,0,0,0,197,2160,2357,72336,0,72336,0,0,0,NA,NA,NA,0,MultiFactor,Long_Norm,Long_Norm_03-MultiFactor-xhms01-@172.16.10.195:17103,xhms01
